title,description,url,img_url,publishing_date,publisher
Parkta iki grup arasında kavga,Konya'da iki grup arasında çıkan kavgada Suriye uyruklu 2 kişi bıçakla ağır yaralandı. Polis olayı gerçekleştiren şüphelileri yakalamak için çalışma başlattı.,https://www.sozcu.com.tr/parkta-iki-grup-arasinda-kavga-p39027,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/resim115299043jpg--zgVnT0E90Wv0iPoV34uUA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 19:51:59+03:00,sozcu
Beşiktaş'ta Rebic sezonu kapattı,"Beşiktaş Kulübü, takımın resmi sitesinden Hırvat oyuncu Ante Rebic'in sağlık durumuna dair bir açıklamada bulundu.",https://www.sozcu.com.tr/besiktas-ta-rebic-sezonu-kapatti-p39016,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/735jpg-ca5u4dkpik6CPc7kArczmQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 18:43:36+03:00,sozcu
"Taş, sopa ve demir çubukla birbirlerine girdiler: 3 yaralı","Mardin'de iki grup arasında çıkan taşlı, sopalı ve demir çubuklu kavgada 3 kişi yaralandı. Kavga anı, cep telefonu kamerasıyla kaydedildi.",https://www.sozcu.com.tr/tas-sopa-ve-demir-cubukla-birbirlerine-girdiler-3-yarali-p39012,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/421jpg-b_3X_DTeWk2xx5lpoR_Wkw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 18:40:02+03:00,sozcu
"Ağrı'da dere taştı, evleri su bastı",Ağrı'nın Patnos ilçesindeki Badişan Deresi'nin taşması sonucu bazı ev ve ahırları su bastı.,https://www.sozcu.com.tr/agri-da-dere-tasti-evleri-su-basti-p39015,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/1jpg-evaLEweRZESgrP_69MaIlg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 18:39:41+03:00,sozcu
"Çocukların tehlikeli oyunu, ahşap evi kül etti",Bolu'da çocukların attığı torpil nedeniyle tek katlı boş evde yangın çıktı. Yangında ahşap ev kullanılamaz hale geldi.,https://www.sozcu.com.tr/cocuklarin-tehlikeli-oyunu-ahsap-evi-kul-etti-p39014,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/4jpg-JEiy8s-NNkuq6rBoSYhF1w.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 18:17:34+03:00,sozcu
Norveç: Filistin devletini tanımaya hazırız,"Norveç Başbakanı Jonas Gahr Store, Filistin devletini ve Birleşmiş Milletler'deki (BM) yerini tanımaya hazır olduklarını ifade etti.",https://www.sozcu.com.tr/norvec-filistin-devletini-tanimaya-haziriz-p39011,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/jonasgahrstorejpg-JJbP_oqYCkuBxZUgWyMtpA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 17:54:37+03:00,sozcu
Beyaz Saray açıkladı: İran'ın saldırısı yakın,"Beyaz Saray, İran’ın İsrail’e yönelik muhtemel saldırısının “yakın bir zamanda gerçekleşeceğini” açıkladı.",https://www.sozcu.com.tr/beyaz-saray-acikladi-iran-in-saldirisi-yakin-p39008,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/kirbyjpg-wbSALjtejUqW1rs8lu5f0g.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 17:50:55+03:00,sozcu
İsrail: Hamas yetkilisine suikast düzenledik,"İsrail, Gazze'de Yardım Sağlama Komitesi Başkanı Rıdvan'a suikast düzenlediklerini duyurdu.",https://www.sozcu.com.tr/israil-hamas-yetkilisine-suikast-duzenledik-p39005,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/1/israilaajpg-Q_OciUdfkUuj1WscqU6xyw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 17:11:44+03:00,sozcu
'En büyük kalça' araştırmasında şaşırtan sonuçlar,"Araştırmacılar, dünyada kadınların en büyük kalçaya sahip olduğu ülkeleri sıraladı.",https://www.sozcu.com.tr/en-buyuk-kalca-arastirmasinda-sasirtan-sonuclar-p39000,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/kalcashuttersjpg-M88xinXod0WYJJ8quUZxlA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 16:45:08+03:00,sozcu
ALES sınavı ne zaman? ALES sınav giriş belgesi yayınlandı,"GenellikleüniversitelerdeyükseklisansvedoktoraprogramlarınagirişiçinadaylarınkatıldığıALES,21NisanPazargünügerçekleştirilecek.Adaylar,sınavsonuçlarınagöreüniversitelerinbelirlediğiasgaripuanlarıkarşıladıklarıtakdirdelisansüstüprogramlarabaşvurabilecek.ALESsınavgirişbelgesiniT.C.kimliknumaralarıve",https://www.sozcu.com.tr/ales-sinavi-ne-zaman-ales-sinav-giris-belgesi-yayinlandi-p39002,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/alessonuclarishutterstockjpeg-_T7IvJKP-UiXUmSr5XJIeg.jpeg?w=1200&h=675&mode=crop&scale=both,2024-04-12 16:43:07+03:00,sozcu
